zoho_account_id,zoho_url,account_name,tags,matched_tags,owner_name,owner_email,owner_id,website,company_linkedin,phone,industry,employees,company_size,annual_revenue,revenue_size,annual_revenue_text,annual_revenue_numeric,parent_account_name,parent_account_id,address,city,state,zip,country,billing_street,billing_city,billing_state,billing_code,billing_country,account_code,account_status,icp_score,signal_score,tier,track,current_erp_pain,budget_sap_roadmap,timeline,trigger_event_news,lead_source,campaign_name,import_notes,description,created_by,modified_by,created_time,modified_time,last_activity_time
6834250000003314029,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314029,Mizuho OSI,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.mizuhosi.com,http://www.linkedin.com/company/mizuho-osi,+1 510-429-1500,medical devices,540,,150000000,,,,,,,,,,,30031 Ahern Ave,Union City,California,94587,United States,,,,,,,,,,,,,,"Mizuho OSI is a prominent manufacturer based in Union City, California, specializing in surgical tables, patient positioning devices, and pressure management solutions. Founded in 1978 as Orthopedic Systems Inc. (OSI), the company has evolved significantly since its acquisition by Mizuho Corporation in 2002. With around 440 employees, Mizuho OSI has installed over 10,000 surgical tables worldwide, serving hospitals and ambulatory surgery centers.

The company focuses on enhancing surgical precision and patient safety through its innovative products, including the Andrews Spine Table, Trios, and the Hana table for orthopedic trauma. Mizuho OSI also offers the Levó Head Positioning System and various patient care products designed for surgical suites. With a commitment to collaboration with surgeons, Mizuho OSI aims to improve outcomes in orthopedic, spine, trauma, and general surgeries. The company has received several awards for its contributions to healthcare, reflecting its dedication to quality and innovation in the medical field.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159119,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159119,MMGC Acquisition LLC,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.gcdies.com,,,Special Dyes & Tools,,,2278964,,,,,,,,IL,60126,US,877 North Larch Avenue,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003314112,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314112,Moderna,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.modernatx.com,http://www.linkedin.com/company/modernatx,+1 617-714-6500,research,5800,,1944000000,,,,,,,,,,,200 Technology Square,Cambridge,Massachusetts,02139,United States,,,,,,,,,,,,,,"Moderna, Inc. is a biotechnology company based in Cambridge, Massachusetts, founded in 2010. The company specializes in messenger RNA (mRNA) technology to develop medicines and vaccines for various conditions, including infectious diseases, cancer, and rare genetic disorders. Originally named ModeRNA Therapeutics, Moderna has gained significant recognition for its COVID-19 vaccine, mRNA-1273, which was authorized for emergency use in December 2020.

Moderna's innovative mRNA platform allows for the rapid development of treatments and vaccines by instructing cells to produce therapeutic proteins. The company has a diverse pipeline that includes candidates for infectious diseases like influenza and Zika, personalized cancer vaccines in collaboration with Merck, and treatments for rare diseases such as cystic fibrosis. Moderna has established partnerships with several pharmaceutical companies and agencies to advance its mRNA research and expand its therapeutic offerings. The company operates a manufacturing facility in Norwood, Massachusetts, and continues to grow its research capabilities.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159120,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159120,Moleaer Inc.,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.moleaer.com,,,Pumps and Pumping Equipment,,,13509236,,,,,,,,CA,90501,US,2441 West 205th Street Suite C105,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003314077,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314077,Mueller Water Products,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.muellerwaterproducts.com,http://www.linkedin.com/company/mueller-water-products,+1 770-206-4200,mechanical or industrial engineering,3400,,1429700000,,,,,,,,,,,1200 Abernathy Road Northeast,Atlanta,Georgia,30328,United States,,,,,,,,,,,,,,"Mueller Water Products, Inc. (MWP) is a prominent North American manufacturer and marketer specializing in products and solutions for water transmission, distribution, and measurement. Established in 1857, the company has a rich history of innovation, including the development of key products like fire hydrants, gate valves, and advanced leak detection systems. MWP operates under the motto ""Where Intelligence Meets Infrastructure®,"" focusing on enhancing operational efficiency for municipalities through smart water technologies.

The company's extensive product portfolio includes engineered valves, fire hydrants, pipe connection and repair products, metering solutions, and software for water system data management. MWP has introduced various historical innovations, such as rotary displacement meters and turbine meters, and continues to develop modern tools for remote monitoring and flow optimization. With over 150 years of experience, MWP primarily serves municipalities and utilities across North America, helping them improve efficiency and customer service in water infrastructure management.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314049,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314049,Multiquip Inc.,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.multiquip.com,http://www.linkedin.com/company/multiquip-inc.,+1 310-537-3700,construction,750,,228000000,,,,,,,,,,,6141 Katella Ave,Cypress,California,90630,United States,,,,,,,,,,,,,,"Multiquip Inc. is a manufacturer and supplier of industrial equipment and solutions, established in 1973 and based in Cypress, California. The company has grown to be one of the largest equipment suppliers, serving various industries worldwide. With around 414 employees, Multiquip generates annual revenue of $139 million and distributes its products to over 70 countries through a network of authorized distribution partners.

The company's product portfolio includes light to medium construction equipment, power generators, lighting equipment, concrete pumps, liquid pumps, arc welders, and compacting machinery. Multiquip serves a wide range of markets, including construction, industrial, telecom, government, military, entertainment, oil and gas exploration, and municipal sectors. The company has expanded its capabilities through strategic acquisitions, enhancing its engineering and manufacturing expertise.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159121,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159121,Multitech Industries LLC,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.multitechind.com,,,"Special  Industry Machinery, NEC",,,56620368,,,,,,,,IL,,US,350 Village Dr,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:24+05:30
6834250000003159122,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159122,"Natel Energy, Inc",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.natelenergy.com,,,Turbines/Generator,,,8874413,,,,,,,,CA,94501,US,2401 Monarch St,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000002064091,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002064091,Natus Medical Incorporated,US-200-IndustryPulse; GMT Fabric,GMT Fabric,Ankur Das,ankur@klouddata.com,6834250000000719001,www.natus.com,,(321) 960-0064,Manufacturing,1400,,,,,,,,,,,,,,Middleton,Wisconsin,53562,United States,,,,,,,,,,,,,,,Aryan Dhamani,Ankur Das,2026-02-25T21:20:59+05:30,2026-05-13T21:20:22+05:30,2026-06-03T00:14:51+05:30
6834250000002759220,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002759220,Neenah Foundry,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,https://groupnei.com,https://www.linkedin.com/company/neenahfoundry/about/,,Manufacturing,,201-500,470000000,$214 M,,,,,2121 Brooks Ave,Neenah,WI,54956,US,,Dallas,Texas,,United States,,,,,,,,,,,,,,,Ankur Das,Aryan Dhamani,2026-05-12T23:15:04+05:30,2026-06-26T23:43:33+05:30,2026-07-03T18:12:50+05:30
6834250000002788119,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788119,Neilmed Pharmaceuticals,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/neilmed-pharmaceuticals/about/,,Pharmaceutical Manufacturing,,201-500,,$100 M,$100 M,100000000,,,601 Aviation Blvd,Santa Rosa,CA,95403,US,601 Aviation Blvd,Santa Rosa,CA,,US,ACC-006,Prospect,74,7,B,Track 2 — NetSuite,"Oracle NetSuite ERP, Challenges: Customization",Will include in the next budget,9-12 Months,"Scale-up ERP driver: NeilMed Pharmaceuticals is the world's largest manufacturer of LVLP saline nasal irrigation systems, with operations across US, Canada, Australia, New Zealand, UK, Malaysia, Singapore, and India. Family-owned, growth-stage manufacture",Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:51+05:30
6834250000003314083,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314083,Neptune Technology Group,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.neptunetg.com,http://www.linkedin.com/company/neptune-technology-group,+1 800-633-8754,electrical/electronic manufacturing,750,,257300000,,,,,,,,,,,1600 Alabama 229,Tallassee,Alabama,36078,United States,,,,,,,,,,,,,,"Neptune Technology Group Inc. is a leading provider of water utility solutions based in the U.S., with a history dating back to 1892. The company specializes in Automatic Meter Reading (AMR), Advanced Metering Infrastructure (AMI), and lead-free metering products, enhancing water management efficiency for utilities across North America. With over 130 years of experience, Neptune has deployed more than nine million radio frequency meter reading devices and serves over 4,000 utilities, including those in Canada.

Neptune offers a wide range of metering and management solutions tailored for water utilities. Their products include NSF/ANSI-compliant lead-free water meters, adaptable AMI and AMR systems, and water-specific software for remote data access and analytics. The company also provides customized support services, including implementation, training, and maintenance, to help utilities address challenges like water loss and revenue maximization. Neptune emphasizes innovation and sustainability through its ""Neptune CONNECT"" initiatives, focusing on community education and resource stewardship.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314028,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314028,New York Air Brake,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.nyab.com,http://www.linkedin.com/company/new-york-air-brake,+1 315-786-5200,railroad manufacture,1000,,,,,,,,,,,,,748 Starbuck St,Watertown,New York,13601,United States,,,,,,,,,,,,,,"As an innovative leader, New York Air Brake has been serving the rail industry since 1890. Through the years, our basic philosophy has reflected a deep respect for the customer, and a commitment to providing quality products at a cost-effective price. New York Air Brake's participation in ISO 9001, and our corresponding certification, echoes a company-wide spirit. From management, to administration, to engineering, to the production floor, quality is an ever-present compass.

Recent years have seen a major expansion in engineering resources dedicated to bringing new technology to the marketplace. We have made significant capital investments in new facilities, machining centers, and test equipment, while increasing efficiency by utilizing highly focused teams in our manufacturing processes.                              .",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314070,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314070,Newly Weds® Foods,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.newlywedsfoods.com,http://www.linkedin.com/company/newlywedsfoods,+1 773-292-7505,food production,5500,,1500000000,,,,,,,,,,,4140 West Fullerton Avenue,Chicago,Illinois,60639,United States,,,,,,,,,,,,,,"Newly Weds Foods, Inc. is a Chicago-based food manufacturing company founded in 1932. It specializes in customized food coatings, batters, breadings, formulated seasonings, and functional ingredients for the food industry. With a global presence in 94 countries and a workforce of over 3,300 employees, the company has established itself as a leader in the production of customized food coatings, particularly for the frozen food sector.

Originally known as Newly Weds Baking Co., the company gained recognition for launching America's first specialty dessert, the Newly Weds Ice Cream Cake Roll. Over the years, it has expanded its offerings through strategic acquisitions and innovations, including the introduction of Panko bread crumbs to the U.S. market. Newly Weds Foods focuses on providing industrial-scale, non-retail products, supporting private label and co-packing initiatives for its customers. The company is committed to diversity, equity, and sustainability, ensuring a positive impact on both its workforce and the communities it serves.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,
6834250000003159123,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159123,Nitrex Metal Inc,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.nitrex.com,,,Relays and Industrial Controls,,,78729020,,,,,,,,QC,,CA,3474 boul Poirier,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:20+05:30
6834250000002759024,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002759024,NN Inc.,FOCUS,FOCUS,Linda Spione,linda.spione@klouddata.com,6834250000003103001,www.nninc.com,,16165418595,Industrial Machinery Manufacturing,,,422207000,,,,,,,,,,,,Charlotte,NC,,United States,,,,,,,,,,,,,,,Ankur Das,Aryan Dhamani,2026-05-12T23:14:58+05:30,2026-06-26T23:41:01+05:30,2026-06-26T23:41:01+05:30
6834250000003159124,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159124,Noah Medical Corporation,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.noahmed.com,,,"Measuring and Controlling Devices, NEC",,,10936916,,,,,,,,CA,94070,US,1501 Industrial Rd,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-24T22:03:39+05:30
6834250000003159125,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159125,Norbert Industries,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,WWW.norbertind.com,,,Industrial Machinery,,,30000000,,,,,,,,MI,48312,US,38111 Commerce Drive,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000002788085,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788085,Norican,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,https://www.linkedin.com/company/norican-group/about/,,Industrial Machinery Manufacturing,,1001-5000,,$488.8 M,,,,,1606 Executive Drive,Lagrange,GA,30240,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-05-14T14:52:39+05:30,2026-07-03T18:12:52+05:30
6834250000003314110,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314110,Nova Biomedical,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.novacares.com,http://www.linkedin.com/company/sanvita-llc,+1 800-681-7390,,0,,,,,,,,,,,,,205 Burlington Rd,Bedford,Massachusetts,01730,United States,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159126,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159126,"Novatech, L.L.C.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,WWW.novatech-llc.com,,,"Electr.Machinery,NEC",,,209897,,,,,,,,KS,66215,US,13555 W 107th St,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003159127,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159127,NVenia LLC,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,WWW.arpac.com,,,Packaging Machinery,,,48683933,,,,,,,,IL,,US,750 N Wood Dale Rd,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:19+05:30
6834250000001923015,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000001923015,Oakley,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,www.oakley.com,https://www.linkedin.com/company/oakley/about/,,Fashion Accessories Manufacturing,1200,1001-5000,814700000,$814.7 M,,,,,One Icon,Foothill Ranch,CA,92610,US,One Icon,Foothill Ranch,California,92610,United States,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-02-18T19:08:32+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000003314067,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314067,Old World Industries,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.owi.com,http://www.linkedin.com/company/old-world-industries,+1 800-323-5440,chemicals,500,,243800000,,,,,,,,,,,3100 Sanders Rd,Northbrook,Illinois,60062,United States,,,,,,,,,,,,,,"Old World Industries (OWI) is a leading American automotive and chemical manufacturing company based in Northbrook, Illinois. Founded in 1973, OWI has grown significantly from its origins as a chemical trading business during the petrochemical shortage. The company now generates approximately $751.3 million in annual revenue and employs 385 people, distributing products in over 62 countries with a remarkable 99.3% on-time delivery rate.

OWI manufactures a diverse range of automotive aftermarket and heavy-duty products under well-known brands such as PEAK® and BlueDEF®. Their offerings include antifreeze, motor oil, diesel exhaust fluid, and various cooling solutions designed for extreme conditions. The company emphasizes performance, reliability, and sustainability in its products, catering to consumers, professional installers, and industrial markets. OWI is committed to innovation and environmental responsibility, as demonstrated by its recent Sustainability Report and community involvement initiatives.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
